contact_id,session_id,event_type,page_name,application_channel,business_unit,time_on_page_seconds,scroll_depth_pct,is_bounce,event_timestamp
CONT-DD153495,SESS-D2B45D49,chat_open,/support,Kiosk,Technology,129,55.8,0,2026-03-21T08:25:47
CONT-FB242B56,SESS-C090B91B,search,/contact,Kiosk,Retail,8,21.4,0,2026-03-15T13:06:23
CONT-DE066BAD,SESS-18313B66,chat_open,/faq,Web,Technology,27,44.3,0,2026-03-10T01:54:44
CONT-36CAF708,SESS-30260C66,page_view,/home,Web,Financial Services,214,83.0,0,2026-03-21T21:52:55
CONT-7190FA7D,SESS-91AC2B88,chat_close,/orders,Web,Financial Services,3,81.0,0,2026-03-28T12:49:22
CONT-C1A56521,SESS-B628EAE7,search,/contact,Web,Retail,25,56.7,0,2026-03-29T18:09:54
CONT-8BD5C3BD,SESS-E51334B0,chat_close,/contact,Mobile App,Healthcare,31,11.4,0,2026-03-15T13:24:51
CONT-995911CE,SESS-E1B1E8C4,chat_close,/faq,Kiosk,Financial Services,60,76.3,0,2026-03-31T06:21:17
CONT-290A254F,SESS-BBE389EB,page_view,/home,Web,Financial Services,85,80.9,0,2026-03-30T08:34:30
CONT-9C100BDA,SESS-51BE088A,chat_close,/products,Mobile App,Technology,75,28.4,0,2026-03-11T18:30:21
CONT-2C6342EA,SESS-010F531A,chat_open,/home,Web,Healthcare,195,16.3,0,2026-03-29T22:18:49
CONT-209811C4,SESS-493E52D1,form_submit,/support,Web,Travel,40,22.3,0,2026-03-29T05:01:41
CONT-795CCD60,SESS-C4915D86,search,/orders,Mobile App,Travel,12,77.6,0,2026-03-28T02:51:17
CONT-5EBC82F9,SESS-155B72E8,chat_open,/support,Partner API,Retail,16,1.9,0,2026-03-28T16:12:26
CONT-D2C2221A,SESS-E70038AA,search,/products,Kiosk,Healthcare,19,73.0,0,2026-03-24T21:07:38
CONT-C51143F7,SESS-00A41521,page_view,/home,Partner API,Retail,6,2.3,0,2026-03-16T22:59:50
CONT-A937ABC3,SESS-4F9B7024,page_view,/home,Mobile App,Healthcare,13,82.9,0,2026-03-22T10:02:12
CONT-9BBB0EB0,SESS-9E7D9239,chat_close,/products,Web,Travel,611,6.7,0,2026-03-17T08:00:42
CONT-F2738A4B,SESS-EF8F0CD2,search,/products,Web,Travel,8,88.8,0,2026-03-28T16:01:12
CONT-83054085,SESS-8EAB65A8,search,/orders,Web,Technology,143,10.7,0,2026-03-12T18:12:18
CONT-ADFD0471,SESS-57E72C48,chat_open,/support,Kiosk,Travel,29,48.0,0,2026-03-12T06:14:52
CONT-D412112D,SESS-181763DE,chat_close,/orders,Partner API,Retail,22,85.5,0,2026-03-12T20:04:27
CONT-71BE0357,SESS-8988BFC3,page_view,/account,Mobile App,Healthcare,85,85.3,0,2026-03-19T19:07:57
CONT-5803FC03,SESS-BC1229D7,form_submit,/billing,Mobile App,Retail,21,86.2,0,2026-03-31T02:30:02
CONT-9DD353F4,SESS-4E93231E,form_submit,/checkout,Web,Travel,10,48.4,0,2026-03-09T09:41:53
CONT-D69146EF,SESS-BB282945,chat_close,/contact,Partner API,Retail,19,31.7,0,2026-03-17T19:54:48
CONT-B57FE1BC,SESS-25B31226,chat_open,/checkout,IVR,Travel,2,45.5,0,2026-03-20T01:29:29
CONT-72A6768F,SESS-10040B68,chat_open,/orders,Web,Technology,9,87.8,0,2026-03-12T01:55:11
CONT-7CB6E3BE,SESS-5209BF2D,button_click,/support,IVR,Technology,25,74.3,0,2026-03-25T02:44:48
CONT-781C545A,SESS-7431D652,chat_open,/account,Mobile App,Retail,1,93.2,0,2026-03-24T16:57:19
CONT-121D1887,SESS-42248099,button_click,/account,IVR,Financial Services,66,62.7,0,2026-03-18T20:59:47
CONT-5D667D2E,SESS-A5D78CA4,form_submit,/support,Web,Technology,69,96.1,0,2026-03-16T18:38:42
CONT-4BD30C3E,SESS-FB14501B,chat_close,/settings,Kiosk,Technology,119,77.9,0,2026-03-23T00:51:55
CONT-52269E1B,SESS-B4D16E18,search,/orders,Web,Technology,42,37.4,0,2026-03-17T05:51:24
CONT-7669585D,SESS-2B683D71,form_submit,/support,Web,Technology,46,86.2,0,2026-03-12T01:39:41
CONT-A747DFC3,SESS-37EB8565,chat_close,/billing,Partner API,Retail,22,60.0,0,2026-04-05T11:36:07
CONT-E3A82393,SESS-E197D0EF,button_click,/orders,Kiosk,Retail,30,8.6,0,2026-03-17T17:28:34
CONT-C1A56521,SESS-9954E6BD,chat_close,/account,IVR,Technology,56,30.9,0,2026-04-03T19:37:10
CONT-FA02C9BD,SESS-97CAFA1E,search,/products,IVR,Healthcare,22,42.4,0,2026-03-08T08:09:56
CONT-DBA3234C,SESS-1A0EBC12,form_submit,/faq,Partner API,Technology,47,22.7,0,2026-03-20T14:48:13
CONT-BE23B48C,SESS-D96CE600,form_submit,/support,Mobile App,Technology,118,12.5,0,2026-03-11T04:49:51
CONT-A76FA04C,SESS-52EC62D5,page_view,/home,Mobile App,Retail,44,64.3,0,2026-03-17T02:42:55
CONT-9AF2DD9A,SESS-16B26E6E,chat_close,/billing,IVR,Financial Services,59,14.4,0,2026-04-04T21:07:30
CONT-8BEDA625,SESS-A23150E5,chat_open,/support,IVR,Healthcare,3,45.4,0,2026-04-03T22:09:53
CONT-3A6DBD82,SESS-54876944,search,/orders,Kiosk,Financial Services,59,16.8,0,2026-03-18T01:28:05
CONT-DA589033,SESS-0B51A6B2,button_click,/faq,Kiosk,Retail,9,99.9,0,2026-03-28T03:57:57
CONT-EC9175AB,SESS-3A317E8A,button_click,/home,Kiosk,Travel,4,76.3,0,2026-03-14T06:31:48
CONT-D8001183,SESS-FF8FDE1B,page_view,/billing,Web,Retail,87,47.4,0,2026-03-23T04:36:50
CONT-819531EB,SESS-6A89EAFF,chat_open,/settings,Kiosk,Retail,45,25.8,0,2026-03-28T20:20:06
CONT-2B9E3595,SESS-4AEDFE1D,search,/support,IVR,Travel,11,52.2,0,2026-03-08T02:36:25
CONT-DBA3234C,SESS-1480A5D5,form_submit,/billing,Web,Financial Services,10,78.1,0,2026-03-24T07:54:35
CONT-E7E26ADE,SESS-B735D1D6,search,/home,IVR,Healthcare,15,34.0,0,2026-03-16T06:41:16
CONT-28F9074D,SESS-6FE3F9C3,search,/billing,Partner API,Technology,51,0.1,0,2026-03-11T00:23:53
CONT-A9D322AC,SESS-823267A0,search,/settings,Web,Financial Services,108,79.9,0,2026-03-22T00:47:25
CONT-F79F0A43,SESS-B963C341,chat_close,/home,Partner API,Retail,22,45.2,0,2026-03-26T02:39:26
CONT-9A89E4BE,SESS-CD68486B,chat_close,/home,Mobile App,Financial Services,19,74.3,0,2026-03-22T14:19:24
CONT-E594B83F,SESS-E74ABEEE,form_submit,/support,Mobile App,Travel,13,45.5,0,2026-04-01T13:24:31
CONT-142230EF,SESS-66A1AD6A,chat_open,/faq,Partner API,Retail,79,8.6,0,2026-03-10T08:26:33
CONT-8BD5C3BD,SESS-79632665,form_submit,/support,Kiosk,Retail,10,35.3,0,2026-04-05T15:28:08
CONT-2709AEBF,SESS-D3CFA2FF,chat_open,/orders,Kiosk,Financial Services,30,29.0,0,2026-03-20T20:17:43
CONT-953C7C52,SESS-693C6322,form_submit,/orders,IVR,Financial Services,79,37.7,0,2026-03-14T12:55:01
CONT-BF6DB542,SESS-10FD15FE,chat_open,/billing,Partner API,Travel,29,5.0,0,2026-03-11T23:49:42
CONT-80AD1F63,SESS-6936D984,chat_open,/checkout,Web,Technology,12,94.5,0,2026-03-21T07:32:38
CONT-9B273C34,SESS-AAAB749B,search,/home,Kiosk,Travel,26,47.0,0,2026-03-22T07:16:27
CONT-AB94D08D,SESS-9A3AE9E1,search,/home,Web,Technology,35,84.4,0,2026-03-21T10:21:44
CONT-D0662E54,SESS-39ED80F4,search,/support,Web,Retail,114,91.5,0,2026-04-02T15:00:06
CONT-3C4FE90D,SESS-EB87F444,page_view,/home,Partner API,Technology,31,7.5,0,2026-03-22T04:02:17
CONT-9EB2C22D,SESS-D266A4BD,search,/billing,Web,Technology,25,89.9,0,2026-03-10T16:05:58
CONT-85525F5F,SESS-E63BF829,search,/account,Kiosk,Financial Services,55,83.5,0,2026-03-14T17:00:49
CONT-B5906801,SESS-EC5438ED,form_submit,/faq,IVR,Retail,22,7.3,0,2026-04-05T15:53:27
CONT-F13F42AE,SESS-6E61BE31,form_submit,/billing,Partner API,Financial Services,52,33.9,0,2026-04-01T19:07:15
CONT-4C7884D0,SESS-BE6672EC,chat_close,/account,IVR,Technology,25,67.7,0,2026-03-27T03:08:11
CONT-66FB8E5C,SESS-A0392666,button_click,/home,Mobile App,Technology,37,97.0,0,2026-03-11T01:53:21
CONT-3168E559,SESS-83889310,chat_close,/support,Partner API,Technology,10,73.3,0,2026-03-15T17:22:58
CONT-2BFC0905,SESS-752DD778,page_view,/support,Mobile App,Financial Services,11,84.3,0,2026-03-30T07:07:30
CONT-9A39709D,SESS-693714E7,button_click,/billing,Mobile App,Travel,5,9.5,0,2026-03-31T11:40:15
CONT-F10A2B29,SESS-9B2B2871,page_view,/faq,Partner API,Travel,37,59.6,0,2026-03-21T07:36:23
CONT-87D18EF9,SESS-4663ED57,button_click,/checkout,Mobile App,Technology,9,0.9,0,2026-03-10T21:31:04
CONT-2C6342EA,SESS-B62B636D,page_view,/checkout,Kiosk,Financial Services,41,29.3,0,2026-04-01T02:52:18
CONT-985CBFAA,SESS-ADCA0844,button_click,/billing,Kiosk,Financial Services,43,50.0,0,2026-03-16T13:35:59
CONT-1EB523C1,SESS-23F009AB,search,/faq,Web,Technology,20,51.4,0,2026-03-22T01:59:19
CONT-365FD58C,SESS-7D10DC9B,chat_close,/contact,Partner API,Financial Services,15,18.0,0,2026-03-10T13:21:26
CONT-440DE818,SESS-C3D5C392,page_view,/products,Kiosk,Financial Services,150,83.9,0,2026-03-18T04:50:58
CONT-C8668CA7,SESS-0287CD5A,button_click,/checkout,Web,Financial Services,11,72.9,0,2026-03-08T01:33:57
CONT-D7792A29,SESS-08E038C3,chat_close,/support,Web,Retail,19,96.8,0,2026-03-21T09:01:06
CONT-80424D05,SESS-CFA1AFA9,page_view,/account,IVR,Healthcare,33,36.8,0,2026-03-30T23:16:03
CONT-0A7764D4,SESS-99A36DB6,chat_open,/billing,Mobile App,Financial Services,5,19.9,0,2026-03-12T01:51:50
CONT-973417AC,SESS-2935FCEE,chat_close,/contact,IVR,Healthcare,24,93.8,0,2026-04-04T05:04:52
CONT-ED7ADAF3,SESS-C91F26AC,chat_open,/billing,Partner API,Technology,30,58.4,0,2026-03-15T12:32:23
CONT-40B15DA8,SESS-8EB3C461,page_view,/contact,Mobile App,Technology,50,26.4,0,2026-03-12T19:55:02
CONT-639E001D,SESS-DEA73DC7,form_submit,/billing,Web,Financial Services,17,7.0,0,2026-03-30T17:25:57
CONT-44EE484F,SESS-33C9963B,form_submit,/products,Partner API,Technology,73,56.1,0,2026-04-04T23:08:38
CONT-828476FE,SESS-E46A60AD,chat_close,/faq,Kiosk,Healthcare,36,11.4,0,2026-03-20T02:20:10
CONT-CBC77956,SESS-AF54D55F,form_submit,/checkout,Web,Travel,104,39.2,0,2026-03-26T06:48:48
CONT-EC0F1BD2,SESS-B184090F,chat_open,/account,Mobile App,Retail,30,10.7,0,2026-03-30T22:28:06
CONT-818A8AD3,SESS-066F034C,chat_close,/settings,Web,Technology,74,14.7,0,2026-03-08T18:36:09
CONT-E096BD2E,SESS-72B1D28F,form_submit,/faq,Mobile App,Retail,84,61.4,0,2026-03-20T13:30:56
CONT-B0216D15,SESS-1190B694,chat_close,/account,Kiosk,Financial Services,66,52.8,0,2026-03-16T00:21:06
CONT-8FF1DD07,SESS-8F951D98,button_click,/products,Kiosk,Healthcare,21,31.0,0,2026-03-19T17:13:01
CONT-893C2AB4,SESS-0334481D,search,/orders,Mobile App,Retail,25,43.4,0,2026-03-29T14:36:38
CONT-A6ECA270,SESS-5ED0F174,search,/support,Web,Financial Services,59,94.9,0,2026-03-19T22:22:57
CONT-7B0643E6,SESS-35354E74,button_click,/products,Mobile App,Technology,59,18.3,0,2026-03-13T03:16:32
CONT-6B316998,SESS-61286C23,chat_open,/billing,Mobile App,Healthcare,24,24.5,0,2026-04-04T08:47:29
CONT-4EF2A53B,SESS-99A577AB,button_click,/support,Web,Healthcare,122,93.4,0,2026-03-08T02:28:08
CONT-2DE11F09,SESS-538532D8,chat_open,/contact,IVR,Technology,9,60.6,0,2026-03-27T15:53:41
CONT-F5176C67,SESS-273B21DB,button_click,/billing,Partner API,Travel,74,75.9,0,2026-03-17T15:37:26
CONT-387DFEB3,SESS-B30F4EFE,search,/checkout,Web,Financial Services,15,14.7,0,2026-04-01T11:15:32
CONT-0AD8856D,SESS-96276CCE,form_submit,/home,Partner API,Financial Services,26,78.3,0,2026-03-24T08:31:30
CONT-73FE053E,SESS-A4A7A50C,page_view,/products,IVR,Healthcare,20,41.8,0,2026-03-07T04:49:16
CONT-CCD72554,SESS-BB2F4B8D,chat_open,/home,Web,Technology,15,77.0,0,2026-03-16T05:44:43
CONT-DDBFC5AF,SESS-A5976698,chat_open,/contact,Partner API,Financial Services,55,67.2,0,2026-03-29T07:46:17
CONT-18365829,SESS-CB0DEBBB,page_view,/contact,Mobile App,Retail,33,12.6,0,2026-03-19T02:40:03
CONT-D066832E,SESS-08AD9978,button_click,/settings,Web,Technology,248,61.9,0,2026-03-09T07:24:39
CONT-C1C3A660,SESS-1AD02175,search,/contact,Kiosk,Retail,0,35.4,0,2026-04-03T23:42:19
CONT-A0E240E5,SESS-22B68222,chat_open,/account,Kiosk,Financial Services,309,32.9,0,2026-03-13T17:53:04
CONT-CDF31E79,SESS-041C9EDE,chat_close,/checkout,Web,Healthcare,52,1.4,0,2026-03-27T20:52:23
CONT-AE525C32,SESS-B67B7E6A,search,/products,IVR,Travel,30,11.3,0,2026-03-24T00:55:07
CONT-C5F54BC8,SESS-F4FB8DED,chat_close,/contact,IVR,Technology,18,39.9,0,2026-03-29T16:42:32
CONT-0D618B01,SESS-1643F1CF,page_view,/account,Mobile App,Retail,32,69.9,0,2026-04-03T11:42:25
CONT-64695147,SESS-62FA1480,search,/orders,IVR,Travel,25,0.3,0,2026-03-14T04:50:26
CONT-6A739AA6,SESS-268DBC15,chat_open,/billing,IVR,Financial Services,140,25.9,0,2026-03-23T02:05:13
CONT-BE61E8E4,SESS-4F88CFF2,form_submit,/home,IVR,Healthcare,15,97.5,0,2026-03-15T22:10:12
CONT-ADAABE9D,SESS-8C1B0F72,search,/home,Kiosk,Financial Services,21,19.9,0,2026-03-18T08:52:34
CONT-098D266A,SESS-AC25B5AA,page_view,/orders,Partner API,Technology,122,79.4,0,2026-03-19T22:41:26
CONT-62536980,SESS-AB935381,button_click,/faq,IVR,Technology,21,18.8,0,2026-03-25T22:45:30
CONT-CFDC4AEB,SESS-72CB7EB5,chat_open,/billing,Partner API,Financial Services,18,22.6,0,2026-04-04T02:20:54
CONT-162B020D,SESS-9B0ABA55,form_submit,/account,Partner API,Healthcare,243,61.8,0,2026-03-31T14:15:45
CONT-B1FF2458,SESS-998660E4,chat_close,/home,Mobile App,Travel,40,9.0,0,2026-03-14T05:27:40
CONT-B18E9647,SESS-3B26AB25,form_submit,/account,Web,Financial Services,16,55.7,0,2026-03-14T15:39:57
CONT-A1AE56BE,SESS-508A6A19,chat_open,/faq,IVR,Travel,10,65.7,0,2026-03-14T02:38:14
CONT-2B4B144A,SESS-33EBD9C9,chat_close,/support,Mobile App,Travel,44,80.7,0,2026-03-24T21:09:41
CONT-9ED0566B,SESS-1C56DFC2,form_submit,/support,Partner API,Travel,5,6.5,0,2026-03-14T23:09:46
CONT-49E1D235,SESS-5D46CC7C,button_click,/orders,Kiosk,Financial Services,60,59.4,0,2026-03-17T04:44:45
CONT-3E75E0F5,SESS-8D2A1163,search,/support,Partner API,Retail,197,41.0,0,2026-03-19T13:11:26
CONT-E8046C22,SESS-DF4609C2,chat_open,/billing,Partner API,Retail,58,1.4,0,2026-03-22T15:47:39
CONT-717337CA,SESS-69571197,page_view,/settings,IVR,Technology,29,0.1,0,2026-03-13T02:02:30
CONT-763B1EF2,SESS-8C86D58B,button_click,/faq,Web,Financial Services,19,94.9,0,2026-04-05T17:49:15
CONT-F965BA7B,SESS-8BF65E12,search,/support,IVR,Technology,27,88.6,0,2026-03-12T15:18:22
CONT-CF0B6BFB,SESS-44B17908,button_click,/settings,IVR,Retail,29,77.4,0,2026-03-28T18:49:19
CONT-5B163177,SESS-76ABEF2D,form_submit,/orders,Kiosk,Travel,24,12.7,0,2026-03-26T06:55:41
CONT-351F1908,SESS-C17F97FC,page_view,/settings,Mobile App,Technology,8,61.0,0,2026-03-07T00:02:03
CONT-3EC1B585,SESS-8B1E51EA,chat_close,/account,Mobile App,Healthcare,141,94.5,0,2026-03-23T07:31:59
CONT-26A2DCDD,SESS-04E8E7DF,form_submit,/checkout,Web,Healthcare,53,8.4,0,2026-03-08T21:57:51
CONT-30F80ACD,SESS-CAB2F6A7,button_click,/contact,IVR,Travel,62,98.6,0,2026-03-25T13:43:33
CONT-0C5F5A3D,SESS-185A1985,form_submit,/faq,IVR,Retail,71,39.3,0,2026-03-18T10:03:34
CONT-6929AFD3,SESS-A9E8122F,form_submit,/products,Partner API,Healthcare,77,96.1,0,2026-03-31T22:16:06
CONT-2F09D45C,SESS-20590E9A,chat_close,/billing,Partner API,Healthcare,29,71.8,0,2026-03-28T08:19:25
CONT-D066832E,SESS-AF141C3F,search,/settings,Partner API,Financial Services,50,51.4,0,2026-03-15T23:33:53
CONT-2D2ABCA4,SESS-0DF3C620,search,/faq,Partner API,Financial Services,127,54.8,0,2026-03-09T01:55:16
CONT-FA02C9BD,SESS-727F8595,chat_close,/settings,IVR,Healthcare,52,85.3,0,2026-03-11T03:13:51
CONT-0F2D011B,SESS-F31768DC,button_click,/products,Web,Technology,9,88.4,0,2026-04-05T14:42:05
CONT-CEA9BBD9,SESS-1763C383,search,/contact,Mobile App,Retail,42,39.2,0,2026-03-26T01:21:26
CONT-3BB599A4,SESS-8A336EB0,button_click,/settings,IVR,Healthcare,89,19.2,0,2026-03-21T00:19:05
CONT-2F0A44F8,SESS-FF0E00FE,chat_open,/home,IVR,Healthcare,30,16.6,0,2026-03-20T01:55:33
CONT-D7C939BD,SESS-33C9B3A4,form_submit,/checkout,Kiosk,Technology,33,46.4,0,2026-03-24T18:40:08
CONT-8BEDA625,SESS-702639DF,page_view,/support,Partner API,Travel,25,75.5,0,2026-03-26T07:40:30
CONT-1FC36398,SESS-5DB8AF1A,form_submit,/products,Mobile App,Technology,40,82.2,0,2026-03-16T08:22:13
CONT-9F50C471,SESS-D82C1A36,button_click,/support,Mobile App,Travel,146,8.8,0,2026-03-17T06:34:41
CONT-57D6F84D,SESS-6EF5368E,page_view,/contact,Kiosk,Financial Services,31,4.5,0,2026-03-20T08:19:04
CONT-B6C8ED99,SESS-55C8AE27,chat_close,/orders,Partner API,Healthcare,43,60.3,0,2026-03-14T09:03:27
CONT-591813EB,SESS-16469D58,search,/checkout,Partner API,Technology,76,40.6,0,2026-03-15T01:50:19
CONT-1E3F21A0,SESS-345D3C82,button_click,/faq,IVR,Healthcare,32,19.0,0,2026-03-11T16:04:06
CONT-5A79242C,SESS-993B05E9,chat_open,/orders,Web,Travel,16,65.9,0,2026-03-23T22:51:37
CONT-34EED4E6,SESS-7FAC5E9A,chat_open,/faq,IVR,Travel,144,0.8,0,2026-03-12T06:32:55
CONT-6846F25D,SESS-781AE5E9,chat_open,/products,Mobile App,Healthcare,60,95.7,0,2026-03-22T00:49:39
CONT-89F75278,SESS-34772698,page_view,/support,Partner API,Retail,21,24.2,0,2026-03-25T04:34:10
CONT-FB275D38,SESS-A536D156,search,/support,Kiosk,Healthcare,47,37.1,0,2026-03-18T15:54:40
CONT-144EED5F,SESS-691464B5,chat_close,/contact,Mobile App,Travel,7,97.1,0,2026-03-31T13:19:11
CONT-88432A2F,SESS-F7CAECED,chat_open,/checkout,Partner API,Travel,43,51.8,0,2026-03-24T06:23:55
CONT-5B163177,SESS-531FF220,chat_close,/billing,Mobile App,Financial Services,67,82.3,0,2026-03-22T16:37:46
CONT-093F336F,SESS-05520BBB,page_view,/contact,Kiosk,Healthcare,19,45.0,0,2026-03-14T07:43:01
CONT-C3E7A3E6,SESS-6A1ED875,form_submit,/home,Partner API,Financial Services,52,85.3,0,2026-03-16T02:21:43
CONT-4388C778,SESS-3E3CA3A1,page_view,/checkout,Kiosk,Retail,14,33.0,0,2026-03-09T10:21:14
CONT-1069F762,SESS-5BA59C5B,chat_close,/home,Web,Financial Services,370,46.3,0,2026-03-13T18:40:50
CONT-820F5590,SESS-483D9FFD,search,/home,Web,Financial Services,15,56.4,0,2026-03-09T20:12:44
CONT-0EBD5A52,SESS-D2C8496B,form_submit,/orders,Mobile App,Retail,5,69.8,0,2026-03-31T23:30:36
CONT-349711DC,SESS-174E6411,chat_close,/home,Mobile App,Technology,12,81.5,0,2026-03-17T15:38:15
CONT-A24E6C14,SESS-1F85352A,chat_open,/support,Partner API,Retail,113,67.0,0,2026-03-28T01:38:50
CONT-4C6CE815,SESS-4A58B9F5,search,/products,Web,Technology,26,89.4,0,2026-03-29T16:25:34
CONT-BF7D4E25,SESS-06EC6B57,search,/orders,Web,Travel,9,47.4,0,2026-03-21T22:49:30
CONT-6B07AECA,SESS-1F6F0029,page_view,/settings,Partner API,Financial Services,18,97.4,0,2026-03-25T22:55:57
CONT-CE37255A,SESS-333C8330,page_view,/account,Mobile App,Healthcare,43,75.3,0,2026-03-15T15:28:59
CONT-9A89E4BE,SESS-B3911704,form_submit,/contact,IVR,Financial Services,18,6.8,0,2026-03-30T11:50:59
CONT-CC220CFF,SESS-9A23EFB6,form_submit,/faq,Mobile App,Healthcare,131,66.7,0,2026-03-12T19:55:41
CONT-67F31972,SESS-F0BECF9B,button_click,/settings,Kiosk,Healthcare,17,63.5,0,2026-03-20T15:59:08
CONT-F37BFA19,SESS-2F05AF5D,search,/billing,Web,Financial Services,279,0.9,0,2026-04-04T21:28:29
CONT-6369B254,SESS-AC28C170,chat_close,/settings,IVR,Travel,37,51.3,0,2026-03-16T06:36:46
CONT-4EE38568,SESS-360726DF,search,/account,Kiosk,Healthcare,44,98.3,0,2026-03-23T17:22:43
CONT-0E1AE409,SESS-DC3300DF,chat_close,/billing,Partner API,Technology,107,9.7,0,2026-03-15T06:07:21
CONT-80E6448A,SESS-6DB8F74D,search,/settings,IVR,Healthcare,16,70.0,0,2026-03-15T11:16:34
CONT-C5F54BC8,SESS-E8859FAC,chat_close,/settings,Mobile App,Retail,45,1.1,0,2026-03-14T15:28:24
CONT-A7BDDFFF,SESS-20B89158,page_view,/settings,IVR,Healthcare,51,85.1,0,2026-03-27T04:28:49
CONT-71A4FA4A,SESS-5BFF75FB,form_submit,/faq,IVR,Technology,108,85.7,0,2026-03-31T08:34:58
CONT-B7735C0F,SESS-97F8A810,button_click,/orders,Mobile App,Retail,34,26.7,0,2026-03-29T23:50:55
CONT-D692685E,SESS-A078FA8C,form_submit,/checkout,Kiosk,Technology,22,95.8,0,2026-03-23T21:49:30
CONT-E02C4B0C,SESS-36C186BA,search,/account,Web,Retail,35,36.6,0,2026-03-15T01:40:49
CONT-29CDAD47,SESS-DFA91517,form_submit,/products,Kiosk,Technology,14,29.4,0,2026-03-20T18:31:29
CONT-4E56B438,SESS-0F95C9D6,chat_close,/products,Kiosk,Retail,208,46.2,0,2026-03-21T12:31:54
CONT-CFF51542,SESS-9328BB47,form_submit,/settings,Mobile App,Healthcare,64,72.3,0,2026-03-14T19:22:23
CONT-D9F7D807,SESS-52732A7D,page_view,/checkout,IVR,Healthcare,15,51.2,0,2026-03-15T16:57:36
CONT-0CAFA653,SESS-D0F1CA29,chat_open,/checkout,Partner API,Financial Services,192,34.0,0,2026-03-23T15:14:45
CONT-0C820B97,SESS-63C23DD1,search,/home,IVR,Travel,12,31.8,0,2026-03-27T04:24:08
CONT-484AEC82,SESS-38F987AC,chat_close,/faq,Partner API,Travel,4,84.8,0,2026-03-31T11:39:27
CONT-362D676B,SESS-1B2B18B3,chat_close,/billing,Mobile App,Financial Services,29,18.8,0,2026-03-28T11:32:56
CONT-E594B83F,SESS-8A2AD3DD,chat_close,/products,Kiosk,Healthcare,165,19.7,0,2026-03-17T00:18:45
CONT-8CB4E55B,SESS-6D6743B8,button_click,/products,Kiosk,Technology,174,61.2,0,2026-03-29T07:02:20
CONT-BE61E8E4,SESS-EA82D76A,button_click,/checkout,Mobile App,Retail,117,24.9,0,2026-04-01T19:33:44
CONT-CAB3780D,SESS-B7D13D54,button_click,/billing,Mobile App,Financial Services,65,8.2,0,2026-03-08T04:02:11
CONT-71A4FA4A,SESS-EB895D55,form_submit,/settings,Kiosk,Retail,104,14.1,0,2026-03-23T07:52:46
CONT-A85B6F34,SESS-C9A290B1,chat_close,/account,Web,Financial Services,18,46.1,0,2026-03-21T17:26:11
CONT-CAF3E9B5,SESS-25F0983A,button_click,/contact,Kiosk,Travel,50,19.3,0,2026-03-11T22:47:17
CONT-29CDAD47,SESS-0DA4F8C8,chat_open,/orders,Partner API,Travel,19,63.7,0,2026-03-20T19:13:57
CONT-0D618B01,SESS-D14EEF8E,button_click,/products,IVR,Healthcare,17,46.5,0,2026-03-31T00:02:57
CONT-79F08FBC,SESS-E59A426D,search,/settings,Kiosk,Retail,33,77.1,0,2026-04-05T22:23:47
CONT-140D2D0D,SESS-A2A249D6,button_click,/support,Kiosk,Retail,5,27.0,0,2026-03-23T09:45:16
CONT-5F4FBE7D,SESS-34A61E57,chat_open,/billing,Partner API,Retail,32,98.8,0,2026-03-11T17:19:25
CONT-7CB6E3BE,SESS-9CB97342,chat_close,/products,Mobile App,Healthcare,132,75.5,0,2026-03-16T10:11:56
CONT-DE864653,SESS-9C9760A9,search,/products,IVR,Financial Services,17,63.0,0,2026-03-30T11:08:56
CONT-09979186,SESS-3F7633B6,search,/settings,Mobile App,Healthcare,34,31.5,0,2026-03-25T14:34:55
CONT-6B1BA31C,SESS-D48C427F,page_view,/account,Web,Technology,38,59.4,0,2026-03-27T17:29:05
CONT-1570E2B4,SESS-D857103E,chat_close,/products,IVR,Financial Services,4,88.4,0,2026-03-30T07:21:15
CONT-8A93126B,SESS-108EF660,page_view,/account,Kiosk,Financial Services,11,10.2,0,2026-03-14T16:25:14
CONT-D242F887,SESS-6ADA5189,chat_close,/home,Web,Travel,29,55.1,0,2026-03-14T16:37:43
CONT-7AD43209,SESS-C38BBBF4,button_click,/account,Mobile App,Technology,5,33.8,0,2026-03-28T07:03:01
CONT-C4A73A6B,SESS-BB028CA5,button_click,/home,Partner API,Technology,131,39.4,0,2026-03-15T09:29:25
CONT-532AC21D,SESS-2CCA2781,chat_close,/account,IVR,Retail,14,41.9,0,2026-03-26T09:28:24
CONT-FE632EA3,SESS-7CF7DE75,chat_open,/account,IVR,Travel,76,64.1,0,2026-03-28T23:05:23
CONT-7D8B418F,SESS-C9C2ADCC,chat_close,/account,Partner API,Healthcare,5,1.5,0,2026-03-22T20:27:05
CONT-DD42E581,SESS-41B9878A,form_submit,/account,Partner API,Technology,20,13.7,0,2026-03-29T06:38:27
CONT-1734A2C6,SESS-2411D6B3,search,/home,IVR,Financial Services,49,14.5,0,2026-03-19T16:34:05
CONT-9FEF5577,SESS-3AD844F2,chat_open,/contact,Web,Financial Services,12,77.6,0,2026-03-25T19:29:55
CONT-5B888BE5,SESS-3D511C58,search,/billing,Web,Retail,72,50.2,0,2026-03-29T15:11:49
CONT-A4AB0465,SESS-E2002971,search,/home,Kiosk,Travel,11,52.4,0,2026-03-07T04:16:11
