contact_id,session_id,topic_name,confidence_score,response_type,thumbs_up,thumbs_down,escalated_to_agent,business_unit,application_channel,handle_seconds_dur,derived_resolution_score,created_at
CONT-2A50BFD1,SESS-B3943DF7,Password Reset,0.5404,Guided Flow,0,1,1,Financial Services,IVR,307,0.0,2026-03-29T07:31:30
CONT-24E2A71A,SESS-1787B4BF,Subscription Management,0.4991,FAQ,0,0,0,Financial Services,Kiosk,79,0.2911,2026-03-09T06:52:01
CONT-BBD8A2FA,SESS-2439BDA0,Account Management,0.4945,FAQ,0,0,0,Technology,Mobile App,89,0.1988,2026-03-28T03:40:36
CONT-4FADD073,SESS-9FE7E77A,Product Support,0.8185,Free Text,0,0,0,Retail,Web,64,0.3851,2026-03-14T04:26:26
CONT-B782B1C6,SESS-9CD754D1,Account Management,0.5497,FAQ,0,0,0,Financial Services,Kiosk,45,0.2764,2026-03-24T08:55:26
CONT-3E7F88FC,SESS-7063E0E5,Technical Troubleshooting,0.7989,Handoff,0,0,0,Travel,Kiosk,23,0.4469,2026-03-13T05:19:27
CONT-3395DD36,SESS-BFFE3ADE,Subscription Management,0.7959,Self-Service,0,0,0,Financial Services,Mobile App,57,0.3942,2026-03-25T10:29:59
CONT-D925F7DC,SESS-95E18D76,Subscription Management,0.6907,FAQ,0,0,0,Technology,Web,30,0.3553,2026-03-29T17:34:55
CONT-68A20E89,SESS-CE8EF408,Product Support,0.6487,FAQ,0,0,0,Travel,Kiosk,114,0.3245,2026-04-01T21:42:14
CONT-8BEDA625,SESS-F99B6B01,Account Management,0.6056,FAQ,0,0,0,Technology,Kiosk,40,0.2726,2026-04-05T21:12:11
CONT-D9F7D807,SESS-F7D1D5FC,Account Management,0.7204,Handoff,0,0,0,Financial Services,Web,17,0.374,2026-03-15T16:01:23
CONT-0EBBD718,SESS-BCD4A3A0,Technical Troubleshooting,0.5813,Self-Service,0,0,0,Technology,IVR,57,0.3296,2026-03-21T12:31:54
CONT-1A992A0D,SESS-7BA1A7D3,Product Support,0.7926,Escalation,1,0,0,Technology,Mobile App,120,0.6671,2026-03-28T05:55:28
CONT-1C778FAC,SESS-9296088A,Billing Inquiry,0.7365,Escalation,0,1,1,Technology,Kiosk,173,0.0,2026-03-18T14:50:04
CONT-B73F5740,SESS-6607EF35,Loyalty Program,0.2485,Self-Service,0,0,1,Retail,IVR,50,0.0,2026-03-22T12:54:10
CONT-60BF6EAA,SESS-F8FD313D,Technical Troubleshooting,0.6309,Self-Service,0,0,0,Retail,Partner API,49,0.3227,2026-03-27T00:37:01
CONT-4D70DC10,SESS-EE87829E,Password Reset,0.5164,Free Text,0,0,0,Technology,Web,107,0.2155,2026-03-31T11:37:27
CONT-8BD5C3BD,SESS-E995C892,Order Status,0.9442,FAQ,0,0,0,Technology,Web,28,0.4648,2026-03-11T22:17:31
CONT-A63E9D08,SESS-9894740C,General Inquiry,0.6851,Handoff,0,0,0,Retail,Mobile App,71,0.305,2026-03-18T06:45:46
CONT-9D2BB2FA,SESS-41F1FAE3,Billing Inquiry,0.7246,Self-Service,0,0,0,Travel,Partner API,58,0.3562,2026-04-03T05:16:09
CONT-07DBA960,SESS-E79DB9A6,Product Support,0.6503,Guided Flow,0,0,0,Travel,Mobile App,51,0.3711,2026-04-04T21:58:51
CONT-9E6F276A,SESS-A3F60CC6,Product Support,0.8669,FAQ,0,0,0,Healthcare,Partner API,71,0.471,2026-03-26T06:56:23
CONT-5430724E,SESS-33813925,Technical Troubleshooting,0.6922,Guided Flow,0,0,0,Healthcare,Web,199,0.3912,2026-03-30T20:02:22
CONT-EB5B73E2,SESS-94D383AE,Billing Inquiry,0.5577,Guided Flow,0,0,0,Technology,IVR,227,0.2408,2026-03-22T05:47:53
CONT-89B23AF0,SESS-A51A75A3,Order Status,0.7354,Escalation,0,0,0,Financial Services,Mobile App,20,0.3211,2026-03-12T12:29:09
CONT-A9213D9C,SESS-E0C6B74E,Loyalty Program,0.8217,Self-Service,1,0,0,Travel,Mobile App,61,0.6805,2026-03-29T18:15:20
CONT-140D2D0D,SESS-FD563484,Loyalty Program,0.7622,Handoff,1,0,0,Financial Services,Partner API,81,0.6876,2026-03-21T04:08:36
CONT-6BA72231,SESS-D91CBADC,Subscription Management,0.472,Self-Service,0,0,0,Healthcare,Web,33,0.2289,2026-03-11T17:41:22
CONT-788046D8,SESS-2C62C74F,Order Status,0.7616,Escalation,0,0,0,Technology,Mobile App,262,0.4228,2026-04-01T04:39:26
CONT-F23690FB,SESS-93DDC4A1,Account Management,0.5747,Self-Service,1,0,0,Financial Services,Web,23,0.5786,2026-03-14T17:37:17
CONT-73FE053E,SESS-EDED73C1,Billing Inquiry,0.6074,Self-Service,0,0,1,Financial Services,Web,79,0.1037,2026-03-30T18:47:44
CONT-D57C3BFD,SESS-9914BDE6,Returns & Refunds,0.795,Escalation,0,0,0,Healthcare,Mobile App,74,0.3766,2026-03-29T04:34:35
CONT-C17EE89E,SESS-A1D662A9,Password Reset,0.6943,Free Text,0,0,0,Healthcare,Mobile App,237,0.3421,2026-03-16T12:47:38
CONT-568FCD31,SESS-78BDEBC1,Account Management,0.4303,FAQ,0,0,0,Retail,Mobile App,168,0.1974,2026-03-28T01:40:14
CONT-2795B856,SESS-E217A34E,Technical Troubleshooting,0.5107,Free Text,0,0,0,Healthcare,IVR,159,0.2815,2026-03-28T08:58:12
CONT-95BAA889,SESS-306A6E92,Billing Inquiry,0.7768,Guided Flow,0,0,0,Technology,Kiosk,73,0.3763,2026-03-12T15:38:41
CONT-9583AC5A,SESS-F052E459,Product Support,0.7177,Guided Flow,0,0,0,Healthcare,Mobile App,62,0.3643,2026-04-01T02:53:45
CONT-B73F5740,SESS-514F3632,Subscription Management,0.6038,Free Text,0,0,0,Healthcare,IVR,55,0.2744,2026-03-10T23:14:20
CONT-1D52E390,SESS-F523FE8A,Billing Inquiry,0.4463,Self-Service,0,0,1,Financial Services,Web,83,0.0384,2026-03-18T00:18:13
CONT-E60E0371,SESS-039194BF,Product Support,0.613,Self-Service,0,0,0,Financial Services,Kiosk,25,0.2615,2026-03-12T05:35:42
CONT-AED5D13F,SESS-97467E25,Order Status,0.5015,Free Text,0,0,0,Technology,Kiosk,102,0.2955,2026-04-05T01:12:37
CONT-3BAEA02C,SESS-C2D5863E,Product Support,0.621,Escalation,0,0,0,Travel,Web,103,0.3233,2026-04-01T14:26:28
CONT-1D2D7AB8,SESS-0342E263,Loyalty Program,0.3603,FAQ,0,0,0,Healthcare,Kiosk,162,0.1613,2026-03-09T20:45:34
CONT-ABD02D6C,SESS-771CBD49,Subscription Management,0.5223,Escalation,0,0,0,Financial Services,IVR,105,0.2965,2026-03-25T01:56:53
CONT-E21AF06A,SESS-CD511CC8,Product Support,0.4927,Self-Service,0,0,1,Retail,IVR,192,0.1154,2026-03-11T17:30:18
CONT-6A7DFE5C,SESS-A515A36B,Billing Inquiry,0.7638,Escalation,0,0,0,Technology,Partner API,61,0.3674,2026-03-16T07:57:09
CONT-3C4FE90D,SESS-A4C9C243,Returns & Refunds,0.805,Free Text,0,0,0,Technology,Kiosk,91,0.3598,2026-04-01T12:15:37
CONT-7C6C8B84,SESS-FCE88F8D,General Inquiry,0.5393,Escalation,0,0,0,Healthcare,IVR,61,0.22,2026-03-16T00:15:17
CONT-2A50BFD1,SESS-262CB594,Billing Inquiry,0.9032,Free Text,0,0,0,Retail,Kiosk,413,0.4091,2026-03-26T10:11:00
CONT-530AED74,SESS-FBC78B47,Technical Troubleshooting,0.4422,FAQ,0,0,0,Retail,Partner API,67,0.1917,2026-03-08T11:49:39
CONT-C0E5C31C,SESS-F529C6CD,Account Management,0.58,Free Text,0,0,0,Technology,Kiosk,19,0.3352,2026-03-16T10:11:45
CONT-0C86A613,SESS-34811A0A,Product Support,0.8076,Self-Service,0,0,0,Technology,Partner API,72,0.3628,2026-03-23T04:36:09
CONT-56ACB0FD,SESS-EFDAF0BB,Returns & Refunds,0.8315,Escalation,0,0,0,Technology,Mobile App,68,0.4391,2026-03-09T18:21:00
CONT-4DB46E81,SESS-DE985048,Password Reset,0.9783,Escalation,0,0,0,Technology,Mobile App,123,0.4444,2026-03-22T12:34:17
CONT-C67F5509,SESS-F11713EE,Subscription Management,0.8258,Handoff,1,0,1,Technology,Partner API,295,0.6118,2026-03-19T23:16:15
CONT-277861AA,SESS-5A037D39,Loyalty Program,0.5608,Escalation,0,0,1,Healthcare,Partner API,151,0.1562,2026-04-03T03:18:59
CONT-3395DD36,SESS-5D33010F,Loyalty Program,0.6925,Guided Flow,0,0,0,Retail,IVR,25,0.3235,2026-03-09T12:41:13
CONT-800F8E8E,SESS-D896E8A9,General Inquiry,0.2575,Escalation,0,0,0,Financial Services,Web,262,0.1604,2026-04-03T01:46:17
CONT-09D8F325,SESS-97DCE853,Loyalty Program,0.5251,Handoff,0,0,0,Travel,Mobile App,85,0.2507,2026-03-22T18:49:36
CONT-91FAF57B,SESS-4A42610B,Product Support,0.7795,Handoff,0,0,0,Travel,Mobile App,195,0.3822,2026-03-17T11:33:34
CONT-3414746D,SESS-C16272FF,Password Reset,0.5613,Escalation,0,0,0,Healthcare,IVR,12,0.2544,2026-04-05T05:11:06
CONT-36DD64DB,SESS-6162F559,Account Management,0.8971,Handoff,0,0,0,Financial Services,Web,34,0.4358,2026-03-29T08:16:33
CONT-FC6C3D69,SESS-ED317773,Subscription Management,0.4114,Self-Service,0,0,0,Healthcare,Web,55,0.2147,2026-03-08T11:06:21
CONT-1B34B61F,SESS-5C326A55,Order Status,0.7375,Escalation,1,0,0,Technology,Kiosk,12,0.6418,2026-03-25T22:06:31
CONT-2E28C7CC,SESS-E9AB1E7B,Subscription Management,0.5432,Guided Flow,0,0,0,Technology,Partner API,94,0.315,2026-03-15T06:46:34
CONT-6ED17195,SESS-09A86A2A,Technical Troubleshooting,0.6344,Self-Service,1,0,0,Travel,Web,54,0.6054,2026-03-30T03:15:44
CONT-C47AC390,SESS-B86D7B30,Loyalty Program,0.7444,Guided Flow,0,0,0,Healthcare,IVR,124,0.3812,2026-03-19T01:00:53
CONT-7C3C969B,SESS-3890D774,Subscription Management,0.9116,Free Text,0,0,0,Financial Services,IVR,78,0.4211,2026-03-27T09:48:59
CONT-1C422D0D,SESS-433AEB3F,Returns & Refunds,0.7392,Free Text,0,0,0,Retail,Web,125,0.3599,2026-03-27T09:09:23
CONT-242B49EE,SESS-C08046F8,Password Reset,0.7198,Self-Service,0,0,0,Technology,IVR,11,0.3951,2026-03-11T13:18:23
CONT-B32EC519,SESS-86449C2E,Password Reset,0.626,Handoff,0,0,0,Technology,Mobile App,243,0.3608,2026-04-03T03:47:10
CONT-843A7886,SESS-14594CF2,General Inquiry,0.9844,Handoff,0,0,0,Financial Services,Kiosk,60,0.495,2026-03-10T19:13:53
CONT-9C0F459F,SESS-8B7685FF,Account Management,0.3331,FAQ,1,0,0,Retail,Web,100,0.4564,2026-03-17T09:25:35
CONT-FE768785,SESS-3E9C75E5,Password Reset,0.7771,FAQ,0,0,0,Financial Services,Web,314,0.3563,2026-03-30T12:57:59
CONT-A73C6078,SESS-A4376DD7,Returns & Refunds,0.2883,Escalation,0,0,1,Retail,IVR,191,0.0273,2026-03-18T16:58:59
CONT-351F1908,SESS-4F664BEF,Technical Troubleshooting,0.4962,Escalation,0,0,1,Financial Services,Partner API,417,0.1371,2026-03-25T19:54:52
CONT-3939688A,SESS-BF64D3A1,Order Status,0.5336,Handoff,0,0,0,Technology,IVR,41,0.2587,2026-04-02T20:57:05
CONT-587EC1AE,SESS-7C3C7C15,Account Management,0.6326,Free Text,0,0,0,Financial Services,Partner API,37,0.3041,2026-03-14T05:03:45
CONT-87D18EF9,SESS-1E8DF205,Subscription Management,0.4567,Escalation,0,0,0,Technology,Web,104,0.2107,2026-03-21T06:42:29
CONT-B6C8ED99,SESS-5359A57F,General Inquiry,0.7013,Handoff,0,0,0,Travel,Mobile App,86,0.3641,2026-04-04T11:38:22
CONT-DE0152C3,SESS-2BEF26F4,Order Status,0.4656,Guided Flow,0,1,0,Healthcare,Mobile App,73,0.0597,2026-03-15T02:53:40
CONT-A8E5EF1C,SESS-5EBA8839,Subscription Management,0.8091,Self-Service,0,0,0,Technology,Web,99,0.4217,2026-04-01T05:58:51
CONT-CF9A371F,SESS-B028F621,Returns & Refunds,0.4822,Self-Service,0,0,0,Financial Services,Partner API,60,0.2046,2026-03-27T01:55:52
CONT-B5906801,SESS-CB2261D8,Billing Inquiry,0.7612,Handoff,0,0,0,Financial Services,Web,215,0.4278,2026-03-17T19:11:53
CONT-2A9B0FEF,SESS-721C4690,Subscription Management,0.8884,Self-Service,0,0,0,Technology,Partner API,170,0.3961,2026-03-15T22:02:16
CONT-923FA3E2,SESS-4AF0D746,Product Support,0.5673,Self-Service,0,0,1,Travel,IVR,683,0.1428,2026-03-13T22:53:20
CONT-CBDEA68B,SESS-BE71BC67,Loyalty Program,0.8058,Guided Flow,0,0,0,Healthcare,Partner API,52,0.4115,2026-04-02T20:50:50
CONT-DF24FA34,SESS-77D6AB9B,General Inquiry,0.9242,Free Text,0,0,0,Technology,Web,195,0.4185,2026-03-28T21:03:05
CONT-814A2044,SESS-9B345301,Loyalty Program,0.8087,Handoff,0,0,0,Financial Services,Mobile App,34,0.3972,2026-03-20T14:44:09
CONT-C8F231CA,SESS-00392170,Product Support,0.6207,Self-Service,0,0,0,Financial Services,Mobile App,38,0.2808,2026-03-16T07:08:54
CONT-AABF70C9,SESS-EF1766DB,Account Management,0.5059,FAQ,0,0,0,Financial Services,IVR,38,0.2846,2026-03-29T21:44:43
CONT-F4EF1E63,SESS-4A3DF24C,Password Reset,0.5596,FAQ,0,0,0,Technology,Web,20,0.2399,2026-03-31T07:30:21
CONT-8E9C96CA,SESS-52D623FD,Account Management,0.6351,FAQ,0,0,0,Technology,Mobile App,113,0.3059,2026-03-20T18:04:35
CONT-342BC118,SESS-1AC84EBA,Product Support,0.9147,FAQ,0,0,0,Technology,Web,55,0.4505,2026-03-31T05:53:32
CONT-ADAABE9D,SESS-02F3E229,Account Management,0.4876,Guided Flow,0,0,0,Financial Services,Web,99,0.2861,2026-03-09T18:50:46
CONT-120B3B42,SESS-71BC0B36,Password Reset,0.9153,Handoff,0,0,0,Financial Services,IVR,29,0.4596,2026-03-16T06:36:22
CONT-4DB2D071,SESS-F793E754,Loyalty Program,0.5145,Escalation,0,0,0,Financial Services,Kiosk,349,0.2635,2026-03-25T14:37:44
CONT-D0EC3101,SESS-1348ADFF,Billing Inquiry,0.6554,Free Text,0,0,0,Financial Services,IVR,34,0.3462,2026-03-08T00:05:11
CONT-221FC9DD,SESS-78214264,Billing Inquiry,0.5895,Guided Flow,0,0,0,Travel,Web,75,0.3124,2026-03-09T11:24:20
CONT-2E9071D4,SESS-A8B0D6AD,Password Reset,0.5645,Escalation,0,0,0,Travel,Web,155,0.2544,2026-03-30T06:06:20
CONT-E096BD2E,SESS-B2E84457,Product Support,0.6344,Escalation,0,0,0,Healthcare,Kiosk,72,0.3093,2026-03-21T15:28:59
CONT-D9E2312D,SESS-7D0D7C17,Order Status,0.994,Escalation,0,0,0,Technology,IVR,32,0.5248,2026-03-27T17:22:45
CONT-A8295EA2,SESS-67C704D3,Order Status,0.6783,Escalation,0,0,0,Retail,Web,32,0.3733,2026-03-21T17:10:35
CONT-76BBD915,SESS-153EFF5D,Account Management,0.95,Escalation,0,0,0,Retail,Partner API,287,0.4557,2026-03-11T04:09:36
CONT-EA3EE6CE,SESS-F8E1B6A2,Password Reset,0.3143,Self-Service,0,0,1,Travel,Web,1642,0.0326,2026-03-26T12:27:37
CONT-AA75BEEC,SESS-BF74EFF1,Billing Inquiry,0.6577,FAQ,0,0,0,Healthcare,Mobile App,28,0.3423,2026-03-25T18:32:59
CONT-9A1FCF19,SESS-E5BFD913,Billing Inquiry,0.8138,Guided Flow,0,0,0,Retail,Kiosk,244,0.4162,2026-04-03T08:27:27
CONT-CEE6043A,SESS-ADCA9F27,Order Status,0.808,Escalation,0,0,0,Financial Services,Web,72,0.4327,2026-03-31T01:01:11
CONT-AED5D13F,SESS-0B10BD86,General Inquiry,0.2468,Free Text,0,0,0,Technology,Mobile App,80,0.1626,2026-03-18T06:57:47
CONT-30F80ACD,SESS-5E8A75DA,Loyalty Program,0.5973,Free Text,0,0,0,Travel,Mobile App,24,0.2549,2026-03-13T13:11:35
CONT-C6CB6442,SESS-2DB01BCC,General Inquiry,0.5622,Free Text,0,0,0,Technology,Kiosk,31,0.2912,2026-03-25T07:05:52
CONT-290FF715,SESS-9D092D83,Billing Inquiry,0.6268,Free Text,1,0,0,Retail,Kiosk,18,0.5776,2026-03-19T00:17:31
CONT-6D5E9281,SESS-AC328014,Order Status,0.8611,FAQ,0,0,1,Technology,Kiosk,138,0.3162,2026-03-13T06:03:44
CONT-60715B6D,SESS-8FB67FDF,Loyalty Program,0.426,Handoff,1,0,1,Travel,Web,104,0.4006,2026-03-07T04:58:17
CONT-C8001D64,SESS-88A57883,Password Reset,0.7762,Handoff,1,0,0,Financial Services,Kiosk,216,0.6678,2026-04-04T13:52:47
CONT-D47DDA2E,SESS-A27814C4,Account Management,0.6095,Self-Service,0,0,0,Travel,Web,43,0.3328,2026-03-16T12:01:56
CONT-142230EF,SESS-A94BD4A2,Subscription Management,0.6001,Guided Flow,0,1,0,Technology,Kiosk,63,0.134,2026-03-21T09:37:15
CONT-D8674DA1,SESS-A9A7B58B,General Inquiry,0.5273,Handoff,0,0,0,Technology,IVR,79,0.2435,2026-03-09T09:34:08
CONT-10CEAF1E,SESS-C41F80B0,Password Reset,0.6,Escalation,0,0,0,Technology,Partner API,54,0.3396,2026-03-22T18:32:55
CONT-898D1870,SESS-10FA4EDF,Returns & Refunds,0.7331,Self-Service,0,0,0,Retail,Partner API,355,0.3902,2026-03-20T22:24:52
CONT-C2778F43,SESS-F0099CD8,Password Reset,0.7501,FAQ,0,1,0,Travel,Mobile App,40,0.1585,2026-04-05T04:45:55
CONT-D8001183,SESS-F39DDFA5,Account Management,0.3724,Self-Service,0,0,0,Travel,Kiosk,91,0.1929,2026-03-12T16:34:41
CONT-C9C851B3,SESS-B3725CBE,Returns & Refunds,0.54,Free Text,0,0,0,Financial Services,IVR,128,0.2671,2026-03-22T08:12:22
CONT-69B301DF,SESS-C060C79B,Product Support,0.6144,Free Text,0,0,0,Travel,IVR,56,0.2831,2026-03-10T04:18:50
CONT-A9213D9C,SESS-BF10CF67,Subscription Management,0.5941,Self-Service,0,0,0,Retail,Mobile App,119,0.2944,2026-03-11T07:30:40
CONT-F3EC1AFF,SESS-AC10E766,Returns & Refunds,0.6054,Free Text,0,0,0,Financial Services,IVR,35,0.325,2026-03-12T23:00:27
CONT-259389CA,SESS-9621354E,Billing Inquiry,0.6877,Free Text,0,0,0,Healthcare,Web,415,0.3704,2026-03-21T08:18:07
CONT-C32DCAC0,SESS-EA5BAB17,Billing Inquiry,0.6775,FAQ,0,0,0,Healthcare,Web,117,0.3329,2026-03-31T12:32:49
CONT-C8F231CA,SESS-31088731,Technical Troubleshooting,0.7876,FAQ,0,0,0,Retail,Mobile App,92,0.3822,2026-03-09T03:39:45
CONT-19C83A7F,SESS-6A4015F3,Billing Inquiry,0.9894,FAQ,0,0,0,Healthcare,Kiosk,84,0.533,2026-03-16T09:59:01
CONT-6B4AB31D,SESS-939D6808,Technical Troubleshooting,0.5998,Escalation,0,0,0,Financial Services,Mobile App,18,0.3259,2026-03-09T17:35:10
CONT-333035CE,SESS-60CA0285,Password Reset,0.7485,Guided Flow,0,0,1,Travel,Mobile App,282,0.2734,2026-03-18T22:53:02
CONT-0F0C1775,SESS-2912C58D,Product Support,0.7177,Self-Service,0,0,0,Healthcare,Web,61,0.3663,2026-03-16T10:22:21
CONT-E7599CB4,SESS-889379AA,General Inquiry,0.4279,Escalation,0,0,0,Retail,Web,17,0.2568,2026-03-14T10:19:38
CONT-AB9A5CB3,SESS-0ACE4CF9,Returns & Refunds,0.3818,Free Text,0,0,0,Technology,Partner API,58,0.2028,2026-03-19T17:39:20
CONT-C266A088,SESS-1CB401C2,Technical Troubleshooting,0.4442,Free Text,0,0,0,Healthcare,IVR,161,0.1906,2026-03-23T08:55:41
CONT-01E9C169,SESS-DAC1B6E1,Account Management,0.682,Handoff,1,0,0,Financial Services,Partner API,85,0.6057,2026-03-12T02:25:39
CONT-F65CB4FF,SESS-C96A96EF,Billing Inquiry,0.7517,Escalation,0,0,0,Travel,Partner API,28,0.3915,2026-03-16T17:46:42
CONT-A4E40E99,SESS-417CE7CF,Password Reset,0.474,FAQ,0,0,0,Retail,Web,62,0.216,2026-03-19T02:38:51
CONT-0240CD87,SESS-A17F496C,Billing Inquiry,1.0,FAQ,0,0,0,Healthcare,Web,81,0.5353,2026-04-04T07:50:32
CONT-909FF5D6,SESS-A75F7B03,Account Management,0.7702,Guided Flow,0,0,0,Technology,Mobile App,43,0.3631,2026-03-15T12:42:22
CONT-066E5ADB,SESS-0DE88666,Order Status,0.7245,Free Text,1,0,0,Financial Services,Mobile App,84,0.6971,2026-03-23T00:06:46
CONT-2609898C,SESS-16AA0E42,Technical Troubleshooting,0.7228,FAQ,0,0,1,Healthcare,IVR,153,0.1889,2026-03-20T01:31:54
CONT-9FEF5577,SESS-3359EE65,Password Reset,0.6589,Free Text,0,0,1,Technology,Mobile App,247,0.1901,2026-03-11T03:35:30
CONT-CA98BAAD,SESS-A5FC754E,Password Reset,0.4296,Handoff,0,0,1,Technology,Mobile App,34,0.0945,2026-03-12T00:31:08
CONT-6B55CEAD,SESS-9317DF2B,Loyalty Program,0.8333,Self-Service,0,0,0,Financial Services,Web,70,0.3819,2026-03-19T17:12:51
CONT-D9A6FD8B,SESS-53997897,Loyalty Program,0.8249,FAQ,0,0,0,Financial Services,Partner API,126,0.3989,2026-04-05T20:43:12
CONT-22CECDCE,SESS-BA6D138A,Order Status,0.504,Guided Flow,0,0,0,Retail,Kiosk,121,0.243,2026-03-31T00:07:39
CONT-4BEA22A4,SESS-50935ED7,Product Support,0.7155,Escalation,0,0,0,Travel,Kiosk,93,0.3081,2026-03-07T06:11:42
CONT-BEA48FC1,SESS-1CB6478B,Order Status,0.8165,Guided Flow,0,0,0,Financial Services,IVR,25,0.3987,2026-03-18T06:55:02
CONT-19C83A7F,SESS-25E3D149,General Inquiry,0.599,Handoff,0,0,0,Technology,Partner API,27,0.314,2026-03-15T18:01:16
CONT-DA35E5CA,SESS-71DCC8B2,General Inquiry,0.8094,Guided Flow,0,0,0,Financial Services,Web,157,0.4478,2026-03-23T13:48:18
CONT-A5D9C33D,SESS-3DBF31D0,Order Status,0.5757,Self-Service,1,0,0,Financial Services,Kiosk,236,0.5544,2026-03-10T18:26:25
CONT-1BB7DD1D,SESS-597540BA,General Inquiry,0.3007,FAQ,0,0,0,Financial Services,Partner API,20,0.1532,2026-03-23T11:25:07
CONT-D6D37B80,SESS-F9E57732,Billing Inquiry,0.45,Free Text,0,0,0,Travel,Mobile App,58,0.2123,2026-03-28T18:44:47
CONT-C51143F7,SESS-F898C80F,Subscription Management,0.5879,Guided Flow,0,0,0,Travel,Web,200,0.3102,2026-03-21T05:57:17
CONT-D853E394,SESS-ADD8EAAF,Product Support,0.5588,Self-Service,0,0,0,Travel,Kiosk,28,0.2694,2026-04-01T19:39:00
CONT-568FCD31,SESS-75C2FB71,General Inquiry,0.7507,Guided Flow,0,0,0,Healthcare,Mobile App,47,0.3784,2026-03-16T21:03:25
CONT-806B12F0,SESS-72CED53D,General Inquiry,0.6452,Free Text,0,0,1,Technology,IVR,79,0.1361,2026-04-04T10:13:20
CONT-ED7ADAF3,SESS-5F80A345,Account Management,0.7557,Escalation,0,0,0,Travel,Web,64,0.4138,2026-04-02T08:21:41
CONT-E5E6F6FF,SESS-344E7A7F,Order Status,0.5993,Free Text,0,0,0,Retail,Partner API,114,0.3295,2026-03-15T18:05:20
CONT-C42BF724,SESS-2E62A0B8,Technical Troubleshooting,0.6562,Guided Flow,0,0,0,Retail,IVR,177,0.3146,2026-03-26T04:43:07
CONT-20D95D21,SESS-589584C1,Returns & Refunds,0.5811,FAQ,0,0,0,Retail,Partner API,191,0.2484,2026-04-04T04:16:39
CONT-E8758D3F,SESS-EAD48499,Product Support,0.6841,Free Text,0,0,0,Healthcare,Partner API,81,0.327,2026-03-07T13:29:34
CONT-3A96652D,SESS-EBA6FDD1,Password Reset,0.5862,Handoff,0,0,0,Financial Services,Web,282,0.2637,2026-03-25T22:00:41
CONT-6707D46A,SESS-6C8A8DB7,Returns & Refunds,0.6829,Self-Service,0,0,0,Healthcare,Web,108,0.3498,2026-03-19T01:56:41
CONT-1BF54BB6,SESS-A50237FB,Loyalty Program,0.7314,Escalation,0,0,0,Retail,Partner API,153,0.3279,2026-03-07T05:39:41
CONT-A5D9C33D,SESS-F869C3BE,Order Status,0.5808,Free Text,1,0,0,Retail,Kiosk,43,0.5929,2026-03-08T07:34:45
CONT-1E886570,SESS-496BAB55,Returns & Refunds,0.4517,Guided Flow,0,0,0,Technology,IVR,459,0.227,2026-04-03T04:32:40
CONT-A0F22A9D,SESS-195F8175,Loyalty Program,0.521,Self-Service,0,0,0,Travel,Web,42,0.2523,2026-03-14T02:46:48
CONT-FAF1AA6F,SESS-9BBA7A9B,Loyalty Program,0.5886,Free Text,0,0,0,Retail,Kiosk,82,0.2541,2026-03-24T07:39:17
CONT-45FEA461,SESS-287DA8AE,Product Support,0.5768,FAQ,0,0,0,Financial Services,Partner API,16,0.2828,2026-03-16T05:26:06
CONT-68A20E89,SESS-2DB44C1C,Technical Troubleshooting,0.6492,Handoff,0,0,0,Technology,Web,38,0.3248,2026-03-20T06:29:01
CONT-BAF5690B,SESS-A69DD0C6,Order Status,0.4677,Self-Service,0,0,1,Financial Services,Kiosk,54,0.1213,2026-03-16T17:09:33
CONT-9E76118B,SESS-163DE216,Order Status,0.4941,Handoff,1,0,1,Technology,Mobile App,60,0.3881,2026-03-22T04:30:04
CONT-B6FC1783,SESS-E56492B1,Returns & Refunds,0.9587,Escalation,0,0,0,Travel,Web,44,0.4844,2026-03-20T16:28:26
CONT-D3C6AA8A,SESS-1204B79A,Subscription Management,0.8143,Escalation,0,1,0,Travel,Web,53,0.2065,2026-03-14T17:42:59
CONT-333035CE,SESS-72D676D7,Returns & Refunds,0.3459,Handoff,1,0,1,Technology,Kiosk,154,0.3144,2026-04-02T12:53:20
CONT-CCEC9FC2,SESS-5C3C5182,Returns & Refunds,0.9451,Handoff,0,0,0,Travel,IVR,157,0.457,2026-04-03T05:12:28
CONT-38436B6F,SESS-01B0E74D,General Inquiry,0.8794,Guided Flow,0,0,0,Retail,Kiosk,117,0.4294,2026-03-27T00:23:07
CONT-5D7E05BE,SESS-D60588C7,Billing Inquiry,0.6843,Guided Flow,0,0,0,Retail,Kiosk,101,0.3357,2026-03-09T00:46:13
CONT-D1D5B0FC,SESS-B52647B9,Product Support,0.7038,Guided Flow,0,0,0,Healthcare,Kiosk,49,0.3794,2026-03-10T18:54:02
CONT-49A9E28C,SESS-B29A486A,Product Support,0.3841,Handoff,0,0,0,Financial Services,Mobile App,87,0.1572,2026-03-24T11:15:26
CONT-6BFD3951,SESS-6B73AA42,General Inquiry,0.5865,Free Text,0,0,0,Retail,IVR,22,0.3088,2026-03-25T07:53:15
CONT-358792FA,SESS-A3C20E5E,Loyalty Program,0.3791,Self-Service,0,0,0,Retail,Web,191,0.1917,2026-03-09T13:19:28
CONT-168CCE14,SESS-5AA1C641,Order Status,0.465,Escalation,0,0,1,Retail,Mobile App,48,0.1269,2026-03-10T09:39:13
CONT-C683B9DF,SESS-79E9FA63,Order Status,0.5997,Handoff,0,0,0,Travel,Kiosk,39,0.3012,2026-03-31T09:53:49
